symbol,company,sector,industry,close,change_pct,volume,rel_volume,market_cap,pe,pb,roe,debt_to_equity,eps_ttm,div_yield,tech_rating,ma_rating,osc_rating,rsi,momentum,awesome_osc,cci20,stoch_k,stoch_d,macd,adx,atr,sma50,sma200,perf_1w,perf_1m,perf_1y,candle_patterns
CUMMINSIND,Cummins India Limited,Producer Manufacturing,Auto Parts: OEM,5865.0,0.1194947080914988,323514,0.939795554654375,1624350518602.0,68.8373010144259,19.18285925668628,29.4545713045691,0.00430788327300016,85.2009,0.912992653395565,Strong buy,Strong buy,Buy,63.56166401617588,81.0,260.1764705882342,91.03562979170154,70.93713964086278,59.436105398707106,122.91208637707405,24.68471802845572,150.6607196399919,5403.205999999998,4580.885500000005,3.8053097345132745,12.485615650172612,79.14961207159874,
IDEA,Vodafone Idea Ltd,Communications,Wireless Telecommunications,14.92,-0.5996002664890064,416172167,0.6329442316319291,1616478034516.0,4.673746201798076,,,,3.1923,0.0,Buy,Strong buy,Sell,66.56333361697469,-0.02999999999999936,1.39514705882352,86.05856802578205,75.77639751552795,71.2215320910973,0.6917289399312949,43.71652516299466,0.5208126311948661,12.2706,10.44485000000001,3.3240997229916927,11.011904761904766,122.02380952380952,upside_tasuki_gap_bullish
JIOFIN,Jio Financial Services Limited,Finance,Financial Conglomerates,244.45,0.1433838590741476,22160659,1.8273598227869907,1615128476045.0,99.43459160429546,,1.21305563071257,0.16262813720573402,2.4584,0.204415372035977,Neutral,Buy,Sell,57.543258793758376,7.560000000000002,3.9673529411769834,108.77394008839514,90.31779901141014,86.19561772985169,0.6718644608652085,18.2900381706059,5.44089702480955,240.26660000000027,273.72639999999996,5.868341273278467,6.1026954294891285,-15.561312607944735,spinning_top_white
PIDILITIND,Pidilite Industries Limited,Process Industries,Industrial Specialties,1579.9,-0.07589652773384467,847276,0.9608006498203707,1607576229492.0,65.7880491359567,,23.7926349236575,0.038515828315102196,24.015,0.633111744222855,Buy,Strong buy,Sell,73.8679330868564,103.30000000000018,95.72823529412017,129.64707453648177,93.82847584121468,93.19197817862614,36.93097889193177,29.458506155197906,31.696431531519636,1445.9739999999988,1461.4009999999982,4.077733860342562,9.715277777777784,6.674318895378289,
HYUNDAI,Hyundai Motor India Limited,Consumer Durables,Motor Vehicles,1973.2,-0.17201254679752423,294293,0.38159192058757474,1602656159828.0,29.519963975231477,,29.9162664328527,0.0548369229545534,66.8429,1.06469276008923,Buy,Buy,Buy,59.24806048524231,59.600000000000136,105.41264705882372,76.93828331950364,60.5946201038226,63.5579483024211,33.072828491888004,25.491262959863292,52.82751565325856,1866.6739999999984,2188.5665000000004,0.6734693877551043,10.06861159145423,2.5571725571725596,
TATACAP,Tata Capital Ltd.,Finance,Finance/Rental/Leasing,366.8,6.180344478216825,47899182,17.332144450946824,1577181077382.0,30.92253348957587,,12.2603357481598,5.15412647953653,11.8619,0.0,Strong buy,Strong buy,Buy,77.3000678141095,52.0,26.065294117647227,219.87762919272348,85.33156066905845,85.12826411568612,9.027436143682223,27.29857919916604,11.150204311746977,322.04500000000024,,13.560371517027866,21.396657289425796,12.515337423312886,
DLF,DLF Limited,Finance,Real Estate Development,624.5,-2.5284844701108233,4202998,0.9385984166464696,1545336953866.0,35.025238362310716,,10.0306747202305,0.00672679416546431,17.83,0.961076405574243,Buy,Strong buy,Sell,60.07115649735269,46.799999999999955,33.48926470588208,140.08651861202424,87.06738145520838,90.59071577324194,10.430619150436655,20.972040020876825,18.58157304654276,590.0000000000003,660.1197499999987,9.369527145359019,9.532579145838818,-26.09467455621302,
ABB,ABB India Limited,Producer Manufacturing,Electrical Products,7248.0,0.2628302669802186,241827,0.8657812911159922,1536547597916.0,51.58777608855332,,,,140.4984,0.542821679768308,Buy,Strong buy,Buy,61.248978625742794,80.5,209.2352941176423,101.92917190659458,82.70674689046399,69.85598974118275,80.87225564316941,16.49375392666575,192.76363180174317,6953.430000000005,5787.18500000001,6.855373728438744,15.782747603833865,19.920582395764395,
MOTHERSON,Samvardhana Motherson International Limited,Producer Manufacturing,Auto Parts: OEM,145.54,0.5944152612662325,20254043,1.2529908334023119,1536145961164.0,39.782418543625624,,10.1758055701072,0.467787418337496,3.6584,0.400778735829653,Buy,Strong buy,Neutral,59.64478019313719,1.9799999999999898,9.242911764705951,51.69648832599112,56.915979229948185,62.18307644353147,3.8927023365700393,37.05079546421711,4.576903383986624,132.62300000000016,118.06910000000002,2.1190008419870767,11.738963531669858,46.861902664122645,
POLYCAB,Polycab India Ltd.,Producer Manufacturing,Electrical Products,10083.0,1.3112283345892992,470348,1.6657576706280006,1518029892287.0,56.95847505164563,12.640972290983722,24.4763380992444,0.374826790453756,177.0237,0.347242891441951,Strong buy,Strong buy,Buy,72.79955082191691,384.0,473.7955882352999,216.0565687923124,92.4528732395026,77.98966907295556,269.4313290626651,30.954855174047367,224.51416905906987,8888.95,7833.869999999999,6.360759493670886,11.193206881340979,68.27436582109479,
CGPOWER,CG Power & Industrial Solutions Ltd,Producer Manufacturing,Electrical Products,963.7,0.9691445335009692,3828968,1.1310010237284047,1517157264881.0,124.99351491569391,,20.3872721747896,0.0148535596350533,7.71,0.134952766531714,Buy,Strong buy,Buy,67.0988669653058,25.850000000000023,62.77558823529296,139.78952491027204,90.94363237809041,88.8312275798515,29.752275411353367,29.44205563354954,26.7278698263126,853.1579999999998,734.5002500000003,4.863982589771496,17.610446668293882,40.68613138686132,
TORNTPHARM,Torrent Pharmaceuticals Ltd,Health Technology,Pharmaceuticals: Major,4429.8,-0.35316612304577255,736331,1.7917841286681875,1498136355300.0,69.31320499640901,17.872779363246025,27.0728300432064,1.7912171884369301,63.9099,0.858427270878984,Neutral,Buy,Neutral,50.444036357617826,8.900000000000546,49.905588235300456,-17.713456573765587,46.76219559940491,50.21533161068044,29.89658886001598,19.408192230745666,113.00116163773991,4337.427999999999,3984.2224999999967,-4.106505033012227,-0.23197675728024553,36.511556240369806,long_upper_shadow_bearish
TMCV,Tata Motors Limited,Consumer Durables,Motor Vehicles,402.1,-1.216066822257705,7163080,0.6784594476824007,1480176453550.0,48.899428432445575,11.62765479080487,,0.44094550023559004,8.223,0.0,Neutral,Buy,Sell,56.744499930203375,32.950000000000045,16.326617647058356,105.08132698167434,67.43295019157092,68.82982120051089,1.0423711588989022,28.354445149247347,14.946368112601963,402.5399999999998,,10.77134986225896,7.657295850066941,20.02985074626866,
BANKBARODA,Bank of Baroda,Finance,Major Banks,281.05,-0.6890459363957556,4914684,0.28736089223324623,1453152670410.0,7.32328233135996,0.8762452940592534,12.7069622160082,1.6880956668696998,38.3776,2.97153024911032,Buy,Strong buy,Neutral,59.65627636954951,17.350000000000023,11.329558823529283,139.0384055862683,87.4890712298665,84.26420740117355,3.1475897107117135,14.585289366820883,7.140198035406262,270.6722000000005,277.6811000000003,4.0733197556008145,8.744437995743867,18.832184685636978,
CHOLAFIN,Cholamandalam Investment and Finance Co. Ltd.,Finance,Finance/Rental/Leasing,1693.4,0.26644561548937173,1247083,0.6402794615869957,1444631892367.0,27.41016510197475,,19.3345328559137,6.929766829511729,61.78,0.118014987903464,Buy,Strong buy,Neutral,65.53032002234393,190.20000000000005,100.12823529411844,135.00384076302686,96.62444996663343,96.66477698257644,31.595898879655806,20.294099210144918,50.07901810444584,1566.5020000000013,1621.2215000000015,13.696790653954611,12.743009320905465,6.852599697122675,
BHEL,Bharat Heavy Electricals Limited,Producer Manufacturing,Electrical Products,414.35,2.0817935452081904,22020572,2.0955734036504,1440877723071.0,90.08196186707829,,6.29172010483448,0.313117193057606,4.5997,0.120831319478009,Strong buy,Strong buy,Neutral,62.65739059847723,27.400000000000034,-3.3183823529411143,75.6700688739526,67.54911708604789,49.948393356958015,5.125522945970488,25.655374631581108,14.111443768795345,372.86400000000003,286.90670000000017,9.154373024236037,4.370277078085648,65.01393866985266,
PFC,Power Finance Corporation Limited,Finance,Finance/Rental/Leasing,431.0,0.3959934777544814,3496218,0.5388550032834805,1423333868920.0,5.4913622528090675,,20.6712157883608,7.62077597825215,78.4869,3.86042198006028,Buy,Buy,Neutral,50.138827823669814,-0.75,-6.725735294117044,20.454130395084494,69.04761904761911,64.93317744238898,-2.615000610358436,10.331494476530112,11.43379382316013,441.8749999999998,401.1917499999996,3.0853862712269735,0.23255813953488372,9.031115608398682,
GVT&D,GE Vernova T&D India Limited,Producer Manufacturing,Electrical Products,5533.5,5.4,1247092,1.7036196446323069,1419842072090.0,114.88251194811342,,55.26056369583729,0.00892097134509662,48.1666,0.0901672602677968,Strong buy,Strong buy,Buy,67.75847283086365,466.5,299.6808823529409,252.3117817393927,92.57395077118319,75.5460866420851,174.92040206189267,29.679096773248716,244.19426633360715,4604.928,3518.8185000000026,14.790996784565916,24.348314606741575,131.64350301406563,
TECHM,Tech Mahindra Limited,Technology Services,Information Technology Services,1409.6,-2.631760723906896,5864187,2.940019351167846,1382519380442.0,26.007380073800736,,16.8871946350188,0.0738197019118432,54.2,3.18967961440318,Strong sell,Strong sell,Sell,42.61069704338575,-73.90000000000009,-20.061470588238308,-172.173151512151,21.829043236801017,17.551848737566313,-3.069655796568668,11.588345672210695,47.13513456228751,1452.4640000000018,1492.013500000001,-4.563303994583622,-3.026967528893781,-16.29453681710214,falling_window_bearish
ENRIN,Siemens Energy India Limited,Producer Manufacturing,Electrical Products,3833.9,1.3347782417930962,539337,1.2717542779935345,1365312667054.0,104.23248201575761,28.37463008034952,30.2166239878192,0.04482729955526,36.7822,0.104333763710109,Strong buy,Strong buy,Buy,64.07718074465666,186.0,234.62411764705848,108.28416797687802,80.08980727139524,62.344854425392136,114.55264773410727,29.005949415081357,148.03816062088785,3328.986000000003,3052.6795,10.838392599017059,21.72270374956346,34.99647887323944,
UNIONBANK,Union Bank of India Limited,Finance,Major Banks,175.76,-0.20440608675903565,11232086,0.8940478614414724,1342369568272.0,6.905059362452757,,15.7152450864734,0.582985761644167,25.4538,2.70116576627808,Buy,Strong buy,Sell,60.731215279210254,8.759999999999991,7.175764705882585,173.96774562507233,92.72719877986782,88.5315696103256,1.5647994819553332,12.536102872945456,4.629339065090141,171.33679999999993,161.84935000000004,4.931343283582084,11.522842639593906,22.73743016759777,
SIEMENS,Siemens Limited,Producer Manufacturing,Electrical Products,3759.6,0.35769579840905696,339876,0.9371303533112341,1340188347409.0,72.97586881580173,,10.416226400748,0.0221528590627303,51.5184,0.318869077671193,Buy,Strong buy,Neutral,57.01334179396295,58.79999999999973,-7.742352941176705,64.06857997315478,71.4563923197805,52.39651418073145,10.350165755174658,14.014974477723626,108.22363694495546,3675.277999999999,3278.6869999999935,4.724233983286906,6.685584562996593,12.230215827338125,
BPCL,Bharat Petroleum Corporation Limited,Energy Minerals,Oil Refining/Marketing,306.6,-3.0667088207398003,11322845,1.2151520491754448,1329306948129.0,5.069243283996667,,28.4691073757862,0.543319144824023,60.4824,7.34334203655353,Neutral,Buy,Sell,53.93119783503843,11.600000000000023,15.784117647057826,69.08237493791596,82.31928259870557,87.10150879634648,3.0498892838774054,15.441736209806232,8.859939728041029,301.0390000000002,335.74899999999997,4.605936540429887,8.781266631186801,-3.280757097791791,
TMPV,Tata Motors Passenger Vehicles Ltd,Consumer Durables,Motor Vehicles,359.5,-1.4123131770190531,11928855,0.8556501939557123,1323835666870.0,1.634278108219669,1.1812602637387797,-0.19718507352812303,0.726300103508584,219.9748,1.66898470097357,Sell,Strong sell,Sell,42.440078919612205,-38.30000000000001,7.9617647058813645,-153.62500653389685,12.675219172860658,29.547265579889796,2.464963143850639,25.954075168670975,13.19001323257037,364.0060000000007,371.52605814999924,-5.456936226166995,0.23699986058832365,-11.15664720908801,
IRFC,Indian Railway Finance Corp. Ltd.,Finance,Finance/Rental/Leasing,99.51,-0.6191950464396189,13152144,1.2765403959901036,1299793580809.0,18.549379264064424,,12.8119032837177,7.69128964227588,5.3646,0.0,Neutral,Neutral,Sell,54.19587333052633,3.0400000000000063,-0.25626470588251493,94.6832092638659,88.63453815261045,81.09489154876584,-0.313884184786545,16.94684192036748,2.2843603291419754,100.32179999999991,112.3494,5.379646298845704,3.440748440748443,-26.830882352941174,
TATAPOWER,Tata Power Company Limited,Utilities,Electric Utilities,402.35,-0.13651030032264944,4585159,0.8372793509876731,1284846072506.0,34.329326041142295,3.25918231178131,9.9516438899686,1.9292266372752103,11.7203,0.559562297935837,Sell,Sell,Neutral,44.280882140781344,-6.849999999999966,-12.557794117647518,-48.49852931116883,40.028658941702425,35.268496935163604,-4.702727691132964,19.64605572571467,8.429705474231922,418.481,392.0397499999996,1.654876200101064,-2.294803302574062,2.509554140127394,
HDFCLIFE,HDFC Life Insurance Co. Ltd.,Finance,Multi-Line Insurance,591.85,0.09301538981905433,2678289,0.971959702065166,1278154308155.0,66.80022573363432,,11.2807395906579,0.17459607403910202,8.86,0.354550059091677,Neutral,Neutral,Neutral,53.09522488698637,16.550000000000068,-12.90647058823572,26.453713951326662,76.72827273490255,60.85022290338568,-6.324415064268919,15.675396095192214,13.589943081038074,596.9920000000005,698.4034999999993,7.219202898550729,-1.7839362761367408,-22.73498694516971,
GROWW,Billionbrains Garage Ventures Limited,Miscellaneous,Investment Trusts/Mutual Funds,199.87,-0.33409793557394407,92308697,2.216045229374962,1254719335938.0,61.29665409267949,,28.7174704276615,0.0302781319306978,3.2607,0.0,Buy,Strong buy,Neutral,55.20100306577529,3.780000000000001,6.430588235293953,98.67655482198339,64.19423947710065,67.51963737753543,2.1126097656152183,19.257489560950198,7.061374972990936,198.2271999999999,,3.286651852617443,7.624791341338644,78.45535714285714,
MUTHOOTFIN,Muthoot Finance Ltd,Finance,Finance/Rental/Leasing,3126.1,-1.7691050779286128,1096624,1.4183700379961195,1254067056822.0,11.850737046015858,,30.9220753241802,3.85957606014672,263.7895,0.9603995262029,Sell,Strong sell,Sell,44.82123806626907,-27.0,-113.35558823529891,-30.658879237093178,67.7961458657598,64.98938731766853,-64.24303279686319,23.86956262358923,101.70717715232956,3354.261999999998,3421.719,5.790186125211504,-4.107361963190187,18.81793994678829,long_lower_shadow_bullish
PNB,Punjab National Bank,Finance,Major Banks,108.77,-0.7391859828435866,13771644,0.5967327103612683,1250432272574.0,6.796638235386009,0.8335459921664915,12.993308824147501,1.5433022195710602,16.0035,2.66544117647059,Neutral,Buy,Neutral,55.14484663341473,1.9200000000000017,2.7429705882356217,103.81747813239659,81.77948063005533,77.2101603519228,0.5642327604959547,16.218262566072887,2.4722879995056304,107.91699999999996,115.54845000000002,2.6132075471698077,8.347444964637907,3.511610201751045,spinning_top_black
BRITANNIA,Britannia Industries Ltd,Consumer Non-Durables,Food: Specialty/Candy,5195.0,-0.9532888465204957,273184,1.039076430601452,1250034270777.0,49.39184801572173,,53.5528158407889,0.270295463090613,105.1793,1.4451702410544,Sell,Strong sell,Sell,43.49078560039783,74.5,-109.1691176470531,12.4123208295128,76.15298835029778,68.21282995088504,-62.8124523097913,25.717220614811836,87.00748704151563,5431.259999999992,5803.494999999994,1.296675441162133,-3.4386617100371746,-7.016287810989798,
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Health Services,Hospital/Nursing Management,8489.5,0.9273019081020031,333583,0.8930989596580349,1221709409063.0,62.89296527792697,12.87602286613004,21.9484072257014,0.8958660773620529,134.9833,0.235382732322757,Buy,Strong buy,Neutral,63.493614673998074,185.0,248.64411764707802,72.4604506841618,77.5783828382838,75.63943894389435,124.53258954280318,15.68025446183809,148.55504369412145,8026.370000000001,7596.627500000007,-0.5330990041007616,7.136547198384654,22.37999135072798,
CANBK,Canara Bank,Finance,Major Banks,133.74,-0.911313625250048,16485585,0.473688061869896,1213653180611.0,6.156069763267035,1.0306380947544342,17.6638455591496,2.4277796104299303,21.7249,2.98953662182362,Neutral,Buy,Neutral,51.37021334590178,-2.069999999999993,1.9209999999998217,50.21527051913523,71.70846394984336,67.71159874608159,0.26914261870877,10.300880447893931,3.6532314935676773,134.58060000000023,137.54699999999988,2.876923076923084,6.992000000000007,23.60443622920518,
BAJAJHLDNG,Bajaj Holdings & Investment Limited.,Finance,Financial Conglomerates,10677.0,0.009366804046459348,56613,1.26217012197433,1188687157210.0,7.11602696292408,,14.1885787149749,0.000131509551940668,1500.4159,0.870729446571854,Buy,Strong buy,Neutral,59.73778336459552,478.0,157.47352941173085,114.913459258673,88.52246614681034,79.95260769489302,57.760541447141804,14.108097209299281,281.70899018428605,10304.849999999971,11165.045000000027,7.220325366539465,4.298134219009476,-22.38860216616995,spinning_top_black
