symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
HAL,Hindustan Aeronautics Limited,Electronic Technology,Aerospace & Defense,2947993615748.0,4408.1,4411.5,,4300.3657924646,,4329.997582619995,4358.435999999997,4394.827999999998,,,Bullish,100,56.1663539744725,1.104803471975174,-18.43724323929701,19.542,19.76199091811555,4.013685700802274,88.34097979557426,80,834712.0,804898.1,1240085.6,1.0830742465462988,49.37,,,67,4384.0,4359.9,4433.9,4459.7,4409.8,4409.8,110.31092320429164,4352.94,4463.26,4242.63,4518.41,4628.72,4739.03,0.67,58.0,2.5139534883721013,15.214323052796663,-12.97,1.01,8.53,32.34111175185363,,3.60332762944034,27.32787929673451,23.981248765994103,23.9782649953921,0.0002672929003886,6.803761666443411,8.982268618909625,23.3997465004796,,80,,,8.982268618909625,,,,100,,,,,,,,0,,,,,,True,2.07,3.0,,,,3.0,85,80,100,,,97.0,30,40,False,47.0,0.0,Buy,1.34,5176.28
BAJAJFINSV,Bajaj Finserv Limited,Finance,Life/Health Insurance,2826891418088.0,1769.4,1771.7,,1766.8239802306246,,1874.7992588295076,1768.523999999999,1939.1749999999995,,,Neutral,50,53.99666313957367,-3.670832985059633,-13.126457345695083,9.4556,25.415452711155723,5.661053385883207,87.52466839906874,100,837089.0,1072385.0,960639.133333336,0.7407333010937707,60.89,,,33,1756.26,1743.13,1778.26,1787.13,1765.13,1765.1333333333332,38.68147194066554,1750.06,1788.74,1711.38,1808.08,1846.76,1885.44,0.67,29.0,2.129870129870135,2.6334106728538336,-19.39,0.63,-2.36,29.101973684210527,,2.936565388762736,,13.0410224639984,2.66304937177139,4.638140151779139,16.1267617775456,9.92308999591404,42.8384988215734,,20,,,9.92308999591404,,,,100,,,,,,,,0,,,,,,True,0.83,3.0,,,,3.0,67,20,100,,,60.0,30,60,False,38.0,2.0,Buy,1.458333,2150.583333
BAJAJ_AUTO,Bajaj Auto Limited,Consumer Durables,Motor Vehicles,2813383155660.0,10066.0,10077.0,,10063.427994795957,,9507.782745208267,10114.999999999998,9423.105000000009,,,Bullish,67,45.78059185452833,-45.0588510845264,1.360513897561395,-46.4194,15.932803514188866,-1.6127455771674324,39.72934414298987,0,739358.0,317816.6,356516.4666666667,2.7526789324330463,,,,100,9956.66,9847.33,10154.66,10243.33,10045.33,10045.333333333334,214.20370810125837,9958.9,10173.1,9744.69,10280.2,10494.41,10708.61,0.67,51.0,-0.9056900964756842,12.375104660898687,-7.09,-2.41,-3.49,26.1942029777495,,0.5631119702896686,22.54662486044405,29.030273005953905,22.404429584446,0.58302059719319,23.35631944982356,46.567697121611786,19.7383037914315,,100,,,46.567697121611786,,,,100,,,,,,,,0,,,,,,,,,,,,,47,100,100,,,77.0,30,50,False,37.0,0.0,Neutral,1.6875,10975.820513
DMART,Avenue Supermarts Ltd.,Retail Trade,Specialty Stores,2794382365004.0,4286.9,4306.7,,4187.07762943384,,4121.26271815168,4302.401999999998,4126.121,,,Bullish,83,58.30447940953916,-4.852484092534724,-39.54849958573011,34.696,22.58231452926312,5.502916348780534,97.7802653898055,80,1411377.0,581351.3,480567.4,2.9598749425117656,73.13,,,100,4254.16,4221.43,4325.46,4364.03,4292.73,4292.733333333333,104.36510653491,4234.72,4339.08,4130.35,4391.27,4495.63,4600.0,0.67,50.0,1.225501770956308,12.16085398079589,-13.39,-0.27,3.13,94.09350307287092,,9.71486756665132,54.28533323443727,12.945627093647898,12.4836415625764,0.0991246744200876,15.94171304481869,9.730250481695563,6.02953412009229,,20,,,9.730250481695563,,,,67,,,,,,,,0,,,,,,True,-1.77,3.0,,,,3.0,85,20,67,,,44.0,30,40,False,22.0,0.0,Buy,1.983871,4555.193548
COALINDIA,Coal India Ltd.,Energy Minerals,Coal,2782163863608.0,451.3,452.0,,455.7790016551384,,430.57517177447,457.54699999999934,419.7800000000004,,,Neutral,50,45.02624319743985,-2.766126457511064,-1.2325343518253724,-1.5336,14.455322893063329,-2.925360292536022,29.58452511462232,0,6128782.0,8303391.4,17745617.666666668,0.7085488704717692,60.41,,,33,447.94,444.57,454.74,458.17,451.37,451.3666666666667,11.869348945935794,445.37,457.23,433.5,463.17,475.04,486.91,0.67,18.0,-1.0307017543859625,-1.1823954455879084,-8.13,-2.53,-2.01,8.944231832586494,,,5.75699029946906,28.4998777304872,26.4467025324859,0.1181527765043549,4.7614138257849605,-12.056115815122483,21.0964893510453,,80,,,-12.056115815122483,,,,67,,,,,,,,0,,,,,,True,1.2,3.0,,,,3.0,27,80,67,,,7.0,30,40,False,51.0,0.0,Sell,1.645833,465.541667
NESTLEIND,Nestle India Ltd.,Consumer Non-Durables,Food: Major Diversified,2729239641380.0,1414.8,1400.4,,1384.9961328865154,,1300.4065996035054,1397.4300000000003,1286.108,,,Bullish,100,53.19222903207165,-0.3640540754840913,0.9887282007492808,-1.3528,16.524123804496615,1.13660733433411,51.1090697658771,60,1832928.0,1717390.7,2013838.433333333,1.098672059102607,67.01,,,67,1399.2,1383.6,1425.2,1435.6,1409.6,1409.6,31.56422784996053,1399.02,1430.58,1367.45,1446.36,1477.93,1509.49,0.67,63.0,1.0571428571428538,17.50830564784053,-5.56,-0.44,2.96,77.96802583503711,52.90275249117446,8.490772780838808,50.61085161678028,76.3392886362,70.7670434148616,0.0861280945981845,14.617880995329074,9.089214861127816,20.1931797569381,,60,,,9.089214861127816,,,,100,,,,,,,,0,,,,,,True,-3.66,3.0,,,,3.0,77,60,100,,,26.0,30,45,False,31.0,2.0,Buy,1.675676,1479.394737
POWERGRID,Power Grid Corporation of India Limited,Utilities,Alternative Power Generation,2719496411202.0,292.25,288.7,,295.1591664954179,,291.1988704248257,301.6840000000001,285.92500000000024,,,Neutral,50,50.16811376294232,-3.5823421753418643,-4.66203044272712,1.0797,20.505291143892144,0.6717189114708882,95.71609500667728,80,10295261.0,8474531.499999998,12811670.333333353,1.264694437055475,62.22,,,67,288.96,285.68,294.21,296.18,290.93,290.93333333333334,6.312447196384507,289.09,295.41,282.78,298.56,304.87,311.19,0.67,14.0,-1.7647058823529411,-2.6157947350883117,-10.06,-3.26,-2.74,17.06320245219676,,5.683863126573328,10.817763866261076,16.3699433823053,7.4843353797222,1.47342682943454,2.053947037407146,2.9655769438867,53.3872411431183,,60,,,2.9655769438867,,,,100,,,,,,,,0,,,,,,True,-4.23,3.0,,,,3.0,65,60,100,,,21.0,30,40,False,51.0,0.0,Buy,1.545455,328.818182
ASIANPAINT,Asian Paints Ltd.,Process Industries,Industrial Specialties,2622206859741.0,2732.9,2755.0,,2596.230449858648,,2532.805545504606,2574.8899999999967,2553.6290000000126,,,Bullish,100,62.1223437660042,50.62831590768064,52.64419657740613,-2.0159,36.13205830401196,2.771510228640203,57.96463943588625,80,838991.0,1163685.9,1362214.7,0.6759036320260594,62.9,,,33,2716.84,2700.77,2750.94,2768.97,2734.87,2734.866666666667,57.2264731044453,2704.29,2761.51,2647.06,2790.13,2847.35,2904.58,0.67,74.0,6.6705698672911815,23.61029445022389,-8.47,5.17,7.93,60.59510875590342,12.258699329976787,3.406120687848548,38.55241041919557,21.2175691783947,19.3491473531949,0.1838389188637809,4.948796099289734,17.933927086547452,15.3640419137612,,60,,,17.933927086547452,,,,100,,,,,,,,0,,,,,,True,-0.83,3.0,,,,3.0,79,60,100,,,31.0,30,45,False,37.0,2.0,Buy,1.80303,2832.121212
ETERNAL,Eternal Limited,Technology Services,Internet Software/Services,2549622742607.0,264.3,258.55,,249.99131600594453,,263.79571105370326,249.43400000000003,281.5245999999999,,,Bullish,83,62.10115830772327,2.5143116659574503,0.7845530004207151,1.7298,14.46557704389224,6.443817962142569,100.0,80,29061365.0,28157520.9,28272857.633333333,1.013575448602908,58.6,,,100,257.6,250.9,267.95,271.6,261.25,261.25,8.085817401998709,260.26,268.34,252.17,272.39,280.47,288.56,0.67,58.0,8.765432098765435,14.863102998696228,-28.27,7.27,14.79,659.2666500374158,,,209.3818495535596,1.19418568608578,1.09607091518927,0.148224661071659,168.55703206046536,-31.44664842681259,-0.715547053196969,,20,,,-31.44664842681259,,,,67,,,,,,,,0,,,,,,True,0.3,3.0,,,,3.0,85,20,67,,,39.0,30,70,False,39.0,0.0,Buy,1.191176,342.30303
TATASTEEL,Tata Steel Limited,Non-Energy Minerals,Steel,2482974483670.0,198.96,200.52,,205.0706804166596,,190.36087063510865,208.9975999999996,188.29529999999983,,,Bearish,33,39.68147953301523,-3.2531129119636546,-2.600845698961165,-0.6523,18.533185383456807,-1.854775059194944,40.95353015031092,0,31571461.0,30557386.500000294,32346880.266666494,1.0190759083198362,63.91,,,67,197.18,195.41,200.04,201.13,198.27,198.2733333333333,4.582441250016623,196.67,201.25,192.09,203.54,208.12,212.71,0.67,30.0,-4.115662650602406,2.874870734229577,-11.34,-5.62,-2.86,22.988930742033137,2.428751851532655,0.1074827431481289,9.8089172849278,11.1658444765541,6.41140409718247,0.904216549954903,6.221869603309671,215.5618755925035,9.39232602541381,,60,,,215.5618755925035,,,,100,,,,,,,,0,,,,,,True,1.06,3.0,,,,3.0,27,60,100,,,3.0,30,50,False,36.0,0.0,Sell,1.75,227.352941
ADANIGREEN,Adani Green Energy Limited,Utilities,Alternative Power Generation,2472823191376.0,1502.4,1506.8,,1337.3136573959782,,1131.334817342396,1337.3609999999994,1069.3352499999994,,,Bullish,100,60.85056348541865,46.49417460818313,54.88422229296612,-8.39,37.513296184077255,0.7983898020798451,19.075842624689304,60,2962921.0,2704886.1,4029136.1,0.8579612120538223,39.94,,,17,1488.0,1473.6,1521.9,1541.4,1507.5,1507.5,49.273254998928685,1477.76,1527.04,1428.49,1551.67,1600.95,1650.22,0.67,98.0,10.470588235294125,73.59755040730256,-2.74,8.97,9.49,148.91318353470578,12.829017899571095,11.32488218193675,32.94858090059435,11.0122321101223,1.7204390660473603,5.29367547952307,14.134369206321178,13.18771315742236,57.2091584158416,,20,,,13.18771315742236,,,,67,,,,,,,,0,,,,,,True,-2.37,3.0,,,,3.0,67,20,67,,,21.0,30,65,False,31.0,0.0,Buy,1.222222,1455.555556
HINDZINC,Hindustan Zinc Limited,Non-Energy Minerals,Other Metals/Minerals,2380333269670.0,563.55,571.45,,592.9630624474288,,560.3796442997725,603.1930000000002,554.6459999999995,,,Bearish,33,39.032625524497405,-14.570847203050334,-12.338052121442038,-2.2328,22.365326940557654,1.35791366906474,51.89979399548807,40,3550093.0,3995174.4,5107922.7,0.7537655868270196,44.61,,,33,555.64,547.72,568.39,573.22,560.47,560.4666666666666,17.800493766301237,554.65,572.45,536.85,581.35,599.15,616.95,0.67,47.0,-9.469879518072297,10.0791092880164,-23.12,-10.97,-8.21,17.2149926686217,10.52268553200293,0.5194747452967033,10.568950642086657,76.9406202197191,58.8232792532267,0.3903398294224229,19.83686882023296,33.603784134550615,44.740965625306,,100,,,33.603784134550615,,,,100,,,,,,,,0,,,,,,True,-1.86,3.0,,,,3.0,36,100,100,,,3.0,30,50,False,26.0,0.0,Sell,1.625,673.8125
SHRIRAMFIN,Shriram Finance Limited,Finance,Finance/Rental/Leasing,2358595030015.0,1001.9,1002.7,,959.6779437450314,,893.9864589738864,967.4939999999996,884.6005000000001,,,Bullish,100,61.041552961626486,11.320836362275031,-1.0305071779253536,12.3513,18.78834434578571,11.738136396587295,96.35650446826536,80,2611538.0,5602969.000000003,6136488.100000004,0.4412311248878118,54.69,,,33,993.56,985.23,1008.96,1016.03,1000.63,1000.6333333333332,27.962762689015594,987.92,1015.88,959.96,1029.86,1057.83,1085.79,0.67,33.0,8.902173913043477,4.1476091476091455,-9.58,7.4,4.41,18.815023474178403,2.8598007718750424,3.832148608303116,21.19673725990328,16.3817962828343,5.3797589100642,2.76078386992197,11.009388173577902,4.913704783670895,38.6763126742356,,60,,,4.913704783670895,,,,100,,,,,,,,0,,,,,,True,-3.24,3.0,,,,3.0,79,60,100,,,60.0,30,70,False,33.0,2.0,Buy,1.1,1187.314286
HINDALCO,Hindalco Industries Limited,Non-Energy Minerals,Other Metals/Minerals,2268013408203.0,1010.0,1008.5,,1038.5986096504178,,918.738558010748,1054.4990000000005,902.3644999999998,,,Neutral,50,40.41391741096884,-16.581324225156777,-4.182776977547647,-12.3985,22.54565804610868,-4.932228915662659,20.66241225885295,0,6013455.0,7758753.500000017,6426561.966666664,0.7899886933623214,56.17,,,33,991.2,972.4,1022.8,1035.6,1004.0,1004.0,31.802475127388764,994.1,1025.9,962.3,1041.8,1073.6,1105.41,0.67,57.0,-2.734976887519269,14.13074184982202,-14.12,-4.23,-1.47,16.777408637873755,,,8.601183767343525,10.2892136523597,6.766582953931051,0.726042040371056,15.282436602710318,-16.295884315906562,9.61323033054004,,40,,,-16.295884315906562,,,,67,,,,,,,,0,,,,,,True,-1.19,3.0,,,,3.0,27,40,67,,,3.0,30,50,False,58.0,0.0,Sell,1.844828,1142.517241
GRASIM,Grasim Industries Ltd.,Non-Energy Minerals,Construction Materials,2147503852775.0,3149.5,3145.1,,2990.831681749165,,2835.799864218416,2955.9880000000003,2829.827499999999,,,Bullish,100,63.429097295510566,50.17730999616242,55.86745954864735,-5.6901,17.733865917435406,3.2589095439493816,63.68188585573089,60,534084.0,649199.8999999996,915002.5666666668,0.8025204193546501,61.44,,,33,3130.66,3111.83,3167.66,3185.83,3148.83,3148.833333333333,62.42843106036469,3118.29,3180.71,3055.86,3211.93,3274.36,3336.79,0.67,69.0,8.297228526236166,20.11364936501278,-1.58,6.8,9.56,43.05030440713737,,1.802438971569985,11.01386330895066,4.94229376529854,2.04304950300607,2.20211883801592,19.76126219086068,23.8511049639579,20.2663683685083,,20,,,23.8511049639579,,,,100,,,,,,,,0,,,,,,True,-0.11,3.0,,,,3.0,71,20,100,,,3.0,30,40,False,47.0,0.0,Buy,1.05,3533.1
EICHERMOT,Eicher Motors Limited,Consumer Durables,Motor Vehicles,2094004392929.0,7611.0,7601.0,,7232.624015146328,,6936.882715058804,7198.170000000001,7134.287499999993,,,Bullish,100,64.41478324185584,116.51479956945876,67.2527761322927,49.262,15.5416928279677,7.957446808510638,81.58795728316095,80,682982.0,496714.3,511109.7,1.451149370337555,68.08,,,100,7522.0,7433.0,7679.0,7747.0,7590.0,7590.0,177.1871677447751,7522.41,7699.59,7345.22,7788.19,7965.37,8142.56,0.67,50.0,11.712901805372082,11.885336273428887,-7.52,10.21,9.13,37.91471555245591,,2.2996455749386198,35.75175050481671,23.7742646881326,23.4513206603685,0.0204759732511559,24.044122128100437,16.465537247621253,21.1243717841586,,80,,,16.465537247621253,,,,100,,,,,,,,0,,,,,,True,1.05,3.0,,,,3.0,92,80,100,,,77.0,30,50,False,46.0,0.0,Buy,1.432432,7848.135135
IOC,Indian Oil Corp. Ltd.,Energy Minerals,Integrated Oil,2025691588351.0,143.43,146.11,,143.18017811617685,,150.30230631703665,141.79000000000016,154.75175,,,Neutral,50,53.724687254555135,0.7166692063536857,-0.2744844404096186,0.9912,16.649147769860733,5.77433628318585,90.7223613529947,80,15764700.0,13660141.4,15739727.7,1.1990120865076035,61.33,,,100,142.16,140.88,145.23,147.02,143.95,143.94666666666666,3.6519060731425297,141.6,145.26,137.95,147.08,150.73,154.39,0.67,22.0,6.504789485408792,-0.1183844011141974,-24.1,5.0,5.52,4.692008243645524,,0.0228041246935636,4.205641149577613,20.7368251518756,15.9458136597952,0.600509572013718,3.470441678846915,209.5971155988576,7.62059078822557,,80,,,209.5971155988576,,,,100,,,,,,,,0,,,,,,True,2.31,3.0,,,,3.0,72,80,100,,,7.0,30,65,False,33.0,0.0,Neutral,1.78125,154.96875
INDIGO,InterGlobe Aviation Ltd,Transportation,Airlines,1942509325267.0,5021.5,5011.8,,4552.221692385909,,4818.067693470128,4506.545999999993,5017.619500000002,,,Bullish,100,70.71129722474363,139.66652726474967,83.04321902370538,56.6233,24.169559899775248,15.17994357409914,98.14344600331896,60,1070918.0,1178532.6,1091193.3666666667,0.9309676772133996,64.29,,,33,4981.34,4941.17,5048.34,5075.17,5008.17,5008.166666666667,129.5525732426627,4956.72,5086.28,4827.17,5151.05,5280.61,5410.16,0.67,68.0,20.189085686931545,19.98805256869773,-19.43,18.69,17.61,,,,10.605099099040512,-29.2778760412013,-3.53105040593277,11.1530748375436,5.147092492967455,-133.0348099578869,11.9475906259159,,0,,,-133.0348099578869,,,,33,,,,,,,,0,,,,,,True,1.83,3.0,,,,3.0,71,0,33,,,46.0,30,55,False,45.0,0.0,Buy,1.269231,5286.269231
WIPRO,Wipro Limited,Technology Services,Information Technology Services,1895056851740.0,180.8,182.84,,195.482138977344,,221.03928260368724,196.92180000000025,227.4606000000001,,,Bearish,0,36.32190330351917,-4.955892495762157,-3.939009541970218,-1.0169,24.74186902274577,-0.5281690140844958,25.961487321673086,0,37469436.0,24614423.70000001,30679437.0,1.4856215480932902,41.22,,,100,176.64,172.47,183.23,185.65,179.06,179.0566666666667,5.134954809730332,178.23,183.37,173.1,185.93,191.07,196.2,0.67,9.0,-7.096243769590464,-5.434384643548296,-33.8,-8.6,-1.08,14.377047616018322,2.139395585248347,40.39562729049283,8.715981595388017,15.4024358149173,14.4382759709055,0.229181538072304,3.9686423821732126,0.3599217908303714,16.2386638452237,12.154779330727386,80,,,0.3599217908303714,,,,100,,,,,,,,0,,,,,,True,3.76,3.0,,,,3.0,20,80,100,,,39.0,30,70,False,25.0,0.0,Strong sell,2.05814,210.05
ADANIENSOL,Adani Energy Solutions Ltd,Utilities,Electric Utilities,1809612127082.0,1507.4,1523.3,,1378.4850313421805,,1123.3280127737817,1387.169,1060.1882500000002,,,Bullish,100,57.24414973026019,39.40993104100721,50.33929945845517,-10.9294,22.88578473523741,-4.01171676006113,23.651360390465697,20,2482204.0,2451309.7,3499477.2333333334,0.9006581339527068,46.31,,,33,1489.54,1471.67,1532.64,1557.87,1514.77,1514.7666666666669,57.61246799513851,1478.59,1536.21,1420.98,1565.01,1622.62,1680.24,0.67,92.0,14.283548142532227,47.36533385472677,-6.65,12.78,13.3,79.3330842223263,7.121465345666499,0.6213209281475199,24.773466900202543,9.61155674172042,3.50710065963067,1.93398299638895,16.07660003811994,129.03136375690073,25.7581639573395,,20,,,129.03136375690073,,,,100,,,,,,,,0,,,,,,True,2.33,3.0,,,,3.0,55,20,100,,,21.0,30,75,False,45.0,0.0,Buy,1.5,1498.0
SBILIFE,SBI Life Insurance Co. Ltd.,Finance,Life/Health Insurance,1804454861221.0,1800.2,1807.6,,1833.0975958261224,,1874.7184782082056,1842.207999999999,1920.4415,,,Bearish,17,49.55182501582283,-19.86681472979035,-25.89255826904584,6.0257,20.02814220393154,2.029018363182949,97.9074983597642,60,352560.0,939916.4,920900.9,0.3611532071810238,50.81,,,33,1786.66,1773.13,1813.96,1827.73,1800.43,1800.4333333333334,38.06837784395665,1781.17,1819.23,1743.1,1838.27,1876.34,1914.41,0.67,9.0,-3.215053763440858,-5.595469085951022,-15.56,-4.72,-7.71,73.08082653351195,,30.812435452973123,,13.6969644884375,,,-3.307489942867272,2.3815461346633438,2.29084176588428,,0,,,2.3815461346633438,,,,67,,,,,,,,0,,,,,,True,0.41,3.0,,,,3.0,37,0,67,,,60.0,30,50,False,37.0,0.0,Sell,1.013514,2392.162162
VBL,Varun Beverages Ltd.,Consumer Non-Durables,Beverages: Non-Alcoholic,1789742086421.0,529.5,531.55,,506.7408184630918,,484.28691809517454,505.921,471.4119999999992,,,Bullish,83,54.45456468394111,8.116462614610668,9.573916122981402,-1.4575,16.323312353278276,1.4076414823326675,41.827177095670685,40,9495702.0,5471257.0,5662392.633333334,1.9605127215481415,57.06,,,100,524.34,519.17,536.69,543.87,531.52,531.5166666666668,14.363658288110686,522.32,536.68,507.95,543.86,558.23,572.59,0.67,81.0,4.334975369458128,30.41871921182266,-4.73,2.83,6.23,56.27171960848911,,5.018612604345438,33.6776491649562,,,,6.752333977755942,11.256015228726485,17.6867436367237,,20,,,11.256015228726485,,,,100,,,,,,,,0,,,,,,True,3.27,3.0,,,,3.0,69,20,100,,,26.0,30,50,False,54.0,0.0,Buy,1.196429,587.962963
DIVISLAB,Divi's Laboratories Limited,Health Technology,Pharmaceuticals: Major,1789563403796.0,6743.0,6767.0,,6575.942391766505,,6357.671174491654,6568.439999999994,6347.587499999997,,,Bullish,100,55.09232157643336,26.772202839578316,25.803135823308303,0.9691,22.77873976623248,3.4043858303941112,83.00289758001641,80,372371.0,373228.7,372549.1,1.04572746062771,54.92,,,67,6708.0,6673.0,6786.5,6830.0,6751.5,6751.5,144.80924622224788,6670.6,6815.4,6525.79,6887.81,7032.62,7177.43,0.67,49.0,-2.2044960116026107,11.454545454545457,-4.65,-3.7,-0.66,69.6914888119477,,4.058826210865326,51.016954484045336,16.1865742199811,16.1830040646564,0.0004176361792255,12.82051282051282,17.23146899493901,28.200757575757603,,60,,,17.23146899493901,,,,100,,,,,,,,0,,,,,,True,-0.54,3.0,,,,3.0,85,60,100,,,14.0,30,30,False,47.0,0.0,Buy,1.8,6976.612903
TRENT,Trent Limited,Retail Trade,Apparel/Footwear Retail,1708546231354.0,3205.8,3179.7,,2795.646612699768,,2897.196654181272,2801.6006772138,2850.668180055197,,,Bullish,100,74.80062462359113,84.63335601254994,40.70455229603675,43.9288,19.23328450345528,17.68290444550495,100.0,60,2456189.0,2044228.5,1392819.9302619423,1.2704819054313836,48.73,,,100,3157.6,3109.4,3236.4,3267.0,3188.2,3188.2000000000003,94.2618003838808,3158.67,3252.93,3064.41,3300.06,3394.32,3488.59,0.67,85.0,19.242690404808474,37.03904177704474,-23.2,17.74,21.14,99.4058841039889,24.474016302269145,8.81884464337281,46.98891844737423,27.632845428645304,22.5465477749764,0.366695396209991,17.155920093891837,11.180214158157115,11.5182614907386,,40,,,11.180214158157115,,,,67,,,,,,,,0,,,,,,True,0.85,3.0,,,,3.0,84,40,67,,,44.0,30,75,False,52.0,0.0,Buy,1.38,3123.564921
ICICIAMC,ICICI Prudential Asset Management Company Ltd.,Finance,Investment Managers,1702794671275.0,3429.0,3431.7,,3233.2837114983777,,,3286.153999999998,,,,Bullish,100,61.81546856264546,23.35240996960647,12.40851492487674,10.9439,15.604627190601176,6.046080098963971,71.55426047168216,80,4005867.0,1091733.8,584813.3333333334,5.440568978002856,68.16,,,100,3318.0,3207.0,3554.0,3679.0,3443.0,3443.0,124.52380409012824,3366.74,3491.26,3242.21,3553.52,3678.05,3802.57,0.67,68.0,11.331168831168831,19.895104895104897,-5.04,9.83,6.84,,40.63158234003788,,,85.8015819232555,82.8915771656482,0.0406600546129743,,,,,40,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,92,40,0,,,60.0,30,85,False,73.0,0.0,Strong buy,1.323529,3647.058824
POWERINDIA,Hitachi Energy India Limited,Electronic Technology,Electronic Equipment/Instruments,1643855627150.0,36880.0,36300.0,,32901.680526859935,,25365.101073061887,33263.99999999999,23614.455,,,Bullish,100,61.37184993080401,673.306633549415,726.9064981109228,-53.5999,20.40512303660925,5.341331048271923,70.59535208895566,60,114962.0,147775.4,180179.2333333333,0.7808661241362633,38.39,,,17,36291.66,35703.33,37291.66,37703.33,36703.33,36703.333333333336,1325.098939953931,36217.45,37542.55,34892.35,38205.1,39530.2,40855.3,0.67,93.0,11.757575757575758,47.93421580425191,-4.91,10.26,17.78,166.40646855513342,,1.088190330648659,127.17967343097068,21.0400987426079,20.7333620876924,0.0166345953214476,27.60844676449076,150.51544061129448,14.140169446384302,,80,,,150.51544061129448,,,,100,,,,,,,,0,,,,,,True,-2.27,3.0,,,,3.0,67,80,100,,,97.0,30,60,False,38.0,0.0,Buy,1.75,34683.0625
